央视频道,#genre#
女性时尚,http://171.119.207.219:6000/rtp/226.0.2.226:9720$山西联通11
女性时尚,http://60.4.30.177:8077/rtp/239.253.92.144:6114$河北联通11
女性时尚,http://116.2.171.170:4010/rtp/232.0.0.51:1234$辽宁联通11
女性时尚,http://106.59.3.238:55555/rtp/239.200.200.100:8084$云南电信11
女性时尚,http://106.116.126.74:4022/rtp/239.254.201.228:7255$河北电信11
女性时尚,http://183.164.237.29:8888/rtp/238.1.79.55:4576$安徽电信11
女性时尚,http://220.176.218.227:9000/udp/239.252.219.94:5140$江西电信11
女性时尚,http://171.119.207.192:6000/rtp/226.0.2.226:9720$山西联通21
女性时尚,http://121.29.215.36:2083/rtp/239.253.92.144:6114$河北联通21
女性时尚,http://106.59.3.73:55555/rtp/239.200.200.100:8084$云南电信21
女性时尚,http://106.116.242.122:9999/rtp/239.254.201.228:7255$河北电信21
世界地理,http://113.119.25.156:58888/udp/239.253.43.7:5146$广东电信11
世界地理,http://171.119.207.219:6000/rtp/226.0.2.222:9688$山西联通11
世界地理,http://60.4.30.177:8077/rtp/239.253.92.131:6113$河北联通11
世界地理,http://116.2.171.170:4010/rtp/232.0.0.63:1234$辽宁联通11
世界地理,http://106.59.3.238:55555/rtp/239.200.200.130:8012$云南电信11
世界地理,http://106.116.126.74:4022/rtp/239.254.201.226:7254$河北电信11
世界地理,http://59.174.162.195:4022/rtp/239.69.1.91:10186$湖北电信11
世界地理,http://183.164.237.29:8888/rtp/238.1.79.60:4616$安徽电信11
世界地理,http://220.176.218.227:9000/udp/239.252.219.93:5140$江西电信11
世界地理,http://171.119.207.192:6000/rtp/226.0.2.222:9688$山西联通21
世界地理,http://121.29.215.36:2083/rtp/239.253.92.131:6113$河北联通21
世界地理,http://106.59.3.73:55555/rtp/239.200.200.130:8012$云南电信21
世界地理,http://106.116.242.122:9999/rtp/239.254.201.226:7254$河北电信21
央视台球,http://113.119.25.156:58888/udp/239.253.43.11:5146$广东电信11
央视台球,http://171.119.207.219:6000/rtp/226.0.2.216:9640$山西联通11
